timestamp,glucose,true_bg,twin_mean,twin_p95,twin_p5,twin_std,predicted_30m,target_30m
2026-04-08T11:45:00+00:00,6.81,6.8637,7.7,8.3,7.28,0.65,9.98,3.5779
2026-04-08T11:47:30+00:00,6.72,6.8601,8.28,8.9,7.59,0.78,8.54,3.652
2026-04-08T11:50:00+00:00,6.54,6.8396,2.2,2.2,2.2,1.23,6.83,3.7395
2026-04-08T11:52:30+00:00,6.23,6.7803,2.2,2.2,2.2,1.12,4.55,3.9274
2026-04-08T11:55:00+00:00,5.86,6.6216,2.2,2.2,2.2,1.03,2.41,4.1157
2026-04-08T11:57:30+00:00,5.71,6.2405,2.2,2.2,2.2,0.88,2.23,4.2626
2026-04-08T12:00:00+00:00,5.77,5.4666,2.2,2.2,2.2,0.85,3.61,4.4052
2026-04-08T12:02:30+00:00,5.59,4.238,2.2,2.2,2.2,0.88,3.11,4.5429
2026-04-08T12:05:00+00:00,5.11,3.9395,2.3,2.94,2.2,1.51,2.2,4.6751
2026-04-08T12:07:30+00:00,4.01,3.6845,2.2,2.2,2.2,1.46,2.2,4.8019
2026-04-08T12:10:00+00:00,3.26,3.5561,2.2,2.2,2.2,0.94,2.2,4.9233
2026-04-08T12:12:30+00:00,2.98,3.5352,2.2,2.2,2.2,0.58,2.2,5.0739
2026-04-08T12:15:00+00:00,2.88,3.5779,2.2,2.2,2.2,0.58,2.2,5.2183
2026-04-08T12:17:30+00:00,2.69,3.652,2.2,2.2,2.2,0.59,2.2,5.3566
2026-04-08T12:20:00+00:00,2.46,3.7395,2.2,2.2,2.2,0.5,2.2,5.4888
2026-04-08T12:22:30+00:00,2.67,3.9274,2.2,2.2,2.2,0.45,2.2,5.615
2026-04-08T12:25:00+00:00,2.81,4.1157,2.2,2.2,2.2,0.58,3.83,5.7355
2026-04-08T12:27:30+00:00,3.03,4.2626,2.2,2.2,2.2,0.46,5.85,5.8504
2026-04-08T12:30:00+00:00,3.57,4.4052,2.2,2.2,2.2,0.64,9.29,5.9597
2026-04-08T12:32:30+00:00,3.86,4.5429,2.34,2.89,2.2,0.68,10.2,6.0638
2026-04-08T12:35:00+00:00,4.29,4.6751,3.06,4.44,2.2,0.71,11.61,6.1626
2026-04-08T12:37:30+00:00,4.41,4.8019,4.45,5.51,3.45,0.89,10.57,6.2564
2026-04-08T12:40:00+00:00,4.35,4.9233,4.85,5.97,3.48,0.85,8.46,6.3454
2026-04-08T12:42:30+00:00,4.53,5.0739,3.46,4.94,2.2,0.76,8.24,6.4296
2026-04-08T12:45:00+00:00,4.81,5.2183,4.29,5.32,2.58,0.78,8.72,6.5092
2026-04-08T12:47:30+00:00,4.97,5.3566,4.53,5.98,3.4,0.78,8.48,6.5843
2026-04-08T12:50:00+00:00,5.45,5.4888,4.15,5.54,3.06,0.88,10.11,6.6552
2026-04-08T12:52:30+00:00,5.72,5.615,5.82,7.2,4.51,0.93,10.19,6.722
2026-04-08T12:55:00+00:00,5.75,5.7355,6.02,7.38,4.84,0.88,8.76,6.7847
2026-04-08T12:57:30+00:00,5.71,5.8504,5.75,6.96,4.63,0.83,7.15,6.8437
2026-04-08T13:00:00+00:00,5.62,5.9597,4.73,6.15,3.63,0.92,5.55,6.8989
2026-04-08T13:02:30+00:00,5.67,6.0638,3.6,4.71,2.83,1.05,5.3,6.9505
2026-04-08T13:05:00+00:00,5.56,6.1626,4.22,5.65,2.55,0.87,4.21,6.9988
2026-04-08T13:07:30+00:00,5.08,6.2564,3.39,4.92,2.2,1.08,2.2,7.0437
2026-04-08T13:10:00+00:00,5.18,6.3454,2.3,2.7,2.2,1.31,2.33,7.0855
2026-04-08T13:12:30+00:00,5.63,6.4296,2.85,4.02,2.2,1.11,5.94,7.1243
2026-04-08T13:15:00+00:00,5.85,6.5092,4.42,5.82,3.05,0.75,7.27,7.1601
2026-04-08T13:17:30+00:00,6.35,6.5843,4.86,6.08,3.4,0.71,10.2,7.1932
2026-04-08T13:20:00+00:00,6.72,6.6552,6.69,7.9,5.57,0.74,11.36,7.2236
2026-04-08T13:22:30+00:00,6.78,6.722,7.82,9.28,6.16,0.84,10.54,7.2514
2026-04-08T13:25:00+00:00,6.63,6.7847,7.47,8.68,6.1,0.7,8.31,7.2768
2026-04-08T13:27:30+00:00,6.52,6.8437,6.49,7.95,5.08,0.6,6.76,7.2999
2026-04-08T13:30:00+00:00,6.25,6.8989,5.82,6.81,4.23,0.65,4.56,7.3208
2026-04-08T13:32:30+00:00,5.98,6.9505,4.89,5.96,3.24,0.72,2.92,7.3395
2026-04-08T13:35:00+00:00,6.14,6.9988,3.83,4.89,2.62,0.96,4.51,7.3563
2026-04-08T13:37:30+00:00,6.06,7.0437,4.99,5.85,4.19,0.74,4.34,7.3711
2026-04-08T13:40:00+00:00,6.26,7.0855,4.51,5.75,2.8,0.81,6.02,7.3841
2026-04-08T13:42:30+00:00,6.08,7.1243,5.21,6.25,3.97,0.69,4.94,7.3954
2026-04-08T13:45:00+00:00,6.28,7.1601,4.77,5.79,3.91,0.75,6.57,7.405
2026-04-08T13:47:30+00:00,6.36,7.1932,5.49,6.65,4.26,0.57,7.05,7.4131
2026-04-08T13:50:00+00:00,6.34,7.2236,6.06,7.14,4.82,0.53,6.79,7.4196
2026-04-08T13:52:30+00:00,6.33,7.2514,5.86,7.19,4.22,0.54,6.58,7.4248
2026-04-08T13:55:00+00:00,6.26,7.2768,6.03,7.09,5.18,0.51,6.03,7.4286
2026-04-08T13:57:30+00:00,6.23,7.2999,5.61,6.77,4.46,0.57,5.92,7.4312
2026-04-08T14:00:00+00:00,6.25,7.3208,5.61,6.65,4.43,0.56,6.12,7.4326
2026-04-08T14:02:30+00:00,6.13,7.3395,5.76,6.95,4.24,0.53,5.33,7.4329
2026-04-08T14:05:00+00:00,6.25,7.3563,5.27,6.48,4.43,0.54,6.4,7.4321
2026-04-08T14:07:30+00:00,6.48,7.3711,5.9,6.9,5.11,0.45,7.91,7.4304
2026-04-08T14:10:00+00:00,6.65,7.3841,6.8,7.66,5.61,0.45,8.68,7.4277
2026-04-08T14:12:30+00:00,6.61,7.3954,7.3,8.83,5.96,0.5,7.84,7.4241
2026-04-08T14:15:00+00:00,6.63,7.405,6.73,7.69,6.05,0.41,7.59,7.4197
2026-04-08T14:17:30+00:00,6.9,7.4131,6.7,7.64,5.75,0.41,9.05,7.4146
2026-04-08T14:20:00+00:00,6.86,7.4196,7.49,8.85,6.32,0.47,8.13,7.4087
2026-04-08T14:22:30+00:00,6.55,7.4248,7.4,8.57,6.07,0.45,5.57,7.4021
2026-04-08T14:25:00+00:00,6.45,7.4286,5.67,6.69,4.92,0.55,5.04,7.3949
2026-04-08T14:27:30+00:00,6.72,7.4312,5.84,7.06,4.58,0.49,7.07,7.3872
2026-04-08T14:30:00+00:00,7.12,7.4326,7.01,7.86,6.03,0.43,9.61,7.3789
2026-04-08T14:32:30+00:00,7.31,7.4329,8.39,9.59,7.22,0.67,10.17,7.3701
2026-04-08T14:35:00+00:00,7.33,7.4321,8.6,9.27,7.82,0.67,9.41,7.3608
2026-04-08T14:37:30+00:00,7.15,7.4304,8.49,9.66,7.23,0.64,7.49,7.3511
2026-04-08T14:40:00+00:00,6.78,7.4277,7.63,8.59,6.28,0.47,4.75,7.3411
2026-04-08T14:42:30+00:00,6.69,7.4241,6.23,7.4,5.13,0.42,4.45,7.3306
2026-04-08T14:45:00+00:00,6.97,7.4197,5.81,6.81,4.68,0.47,6.77,7.3198
2026-04-08T14:47:30+00:00,7.2,7.4146,6.81,8.16,5.98,0.37,8.32,7.3088
2026-04-08T14:50:00+00:00,7.01,7.4087,7.66,8.53,6.88,0.47,6.75,7.2974
2026-04-08T14:52:30+00:00,6.67,7.4021,6.79,7.89,5.99,0.36,4.52,7.2858
2026-04-08T14:55:00+00:00,6.27,7.3949,5.92,6.77,4.85,0.38,2.37,7.274
2026-04-08T14:57:30+00:00,6.42,7.3872,4.39,5.27,3.47,0.71,4.37,7.262
2026-04-08T15:00:00+00:00,6.75,7.3789,5.34,6.38,4.58,0.44,7.28,7.2499
2026-04-08T15:02:30+00:00,6.97,7.3701,6.8,7.47,5.73,0.38,8.78,7.2375
2026-04-08T15:05:00+00:00,7.04,7.3608,7.57,8.66,6.68,0.53,8.86,7.2251
2026-04-08T15:07:30+00:00,6.79,7.3511,7.84,9.03,6.86,0.6,6.83,7.2125
2026-04-08T15:10:00+00:00,6.72,7.3411,7.04,8.02,6.12,0.41,6.32,7.1998
2026-04-08T15:12:30+00:00,6.86,7.3306,6.12,6.83,5.54,0.34,7.39,7.1871
2026-04-08T15:15:00+00:00,6.83,7.3198,6.9,7.77,6.25,0.38,7.05,7.1743
2026-04-08T15:17:30+00:00,6.69,7.3088,7.04,8.12,6.13,0.4,6.02,7.1614
2026-04-08T15:20:00+00:00,6.45,7.2974,6.53,7.65,5.65,0.33,4.61,7.1007
2026-04-08T15:22:30+00:00,6.46,7.2858,5.89,6.7,5.06,0.36,5.15,7.0415
2026-04-08T15:25:00+00:00,6.25,7.274,7.4,8.1,6.75,0.33,4.18,6.9837
2026-04-08T15:27:30+00:00,5.91,7.262,6.91,7.77,6.39,0.4,2.52,6.9273
2026-04-08T15:30:00+00:00,5.68,7.2499,5.87,6.53,5.15,0.6,2.2,6.8724
2026-04-08T15:32:30+00:00,5.54,7.2375,5.46,6.17,4.84,0.69,2.2,6.8188
2026-04-08T15:35:00+00:00,5.76,7.2251,5.19,5.83,4.48,0.67,4.84,6.8147
2026-04-08T15:37:30+00:00,6.26,7.2125,6.48,7.3,5.87,0.38,8.7,6.8105
2026-04-08T15:40:00+00:00,6.68,7.1998,7.05,7.05,7.05,0.58,11.17,6.8063
2026-04-08T15:42:30+00:00,6.93,7.1871,8.49,8.49,8.49,0.91,11.78,6.8022
2026-04-08T15:45:00+00:00,7.02,7.1743,9.11,9.11,9.11,1.09,11.29,6.798
2026-04-08T15:47:30+00:00,7.03,7.1614,9.0,9.0,9.0,0.95,10.18,6.7938
2026-04-08T15:50:00+00:00,6.64,7.1007,8.61,8.61,8.61,0.8,6.57,6.7897
2026-04-08T15:52:30+00:00,6.21,7.0415,6.84,6.84,6.84,0.42,3.45,6.7855
2026-04-08T15:55:00+00:00,5.88,6.9837,5.19,5.19,5.19,0.59,2.2,6.7813
2026-04-08T15:57:30+00:00,5.75,6.9273,4.15,4.15,4.15,0.81,2.2,6.7772
2026-04-08T16:00:00+00:00,5.82,6.8724,3.98,3.98,3.98,0.79,3.29,8.1793
2026-04-08T16:02:30+00:00,5.79,6.8188,4.59,4.59,4.59,0.6,3.88,9.1496
2026-04-08T16:05:00+00:00,5.78,6.8147,4.78,4.78,4.78,0.42,4.46,9.7868
2026-04-08T16:07:30+00:00,6.01,6.8105,5.01,5.01,5.01,0.32,6.53,10.1699
2026-04-08T16:10:00+00:00,6.46,6.8063,6.05,6.05,6.05,0.02,9.6,10.3616
2026-04-08T16:12:30+00:00,6.57,6.8022,7.7,7.7,7.7,0.52,9.74,10.4114
2026-04-08T16:15:00+00:00,6.92,6.798,7.92,7.92,7.92,0.56,11.34,10.3585
2026-04-08T16:17:30+00:00,7.14,6.7938,8.91,8.91,8.91,0.83,11.47,10.2333
2026-04-08T16:20:00+00:00,6.94,6.7897,9.27,9.27,9.27,0.89,8.94,10.0595
2026-04-08T16:22:30+00:00,6.4,6.7855,8.06,8.06,8.06,0.47,4.57,9.8549
2026-04-08T16:25:00+00:00,6.11,6.7813,5.84,5.84,5.84,0.23,2.84,9.633
2026-04-08T16:27:30+00:00,6.0,6.7772,7.47,7.88,6.97,0.74,2.74,9.4037
2026-04-08T16:30:00+00:00,5.88,8.1793,6.99,7.65,6.6,0.74,2.73,9.1745
2026-04-08T16:32:30+00:00,5.94,9.1496,6.67,7.08,6.25,0.76,3.94,8.9507
2026-04-08T16:35:00+00:00,6.59,9.7868,7.0,7.44,6.43,0.82,8.9,8.736
2026-04-08T16:37:30+00:00,7.69,10.1699,9.42,9.8,8.91,1.2,15.57,8.5329
2026-04-08T16:40:00+00:00,8.86,10.3616,12.92,13.47,12.41,2.09,21.18,8.3427
2026-04-08T16:42:30+00:00,9.26,10.4114,16.03,16.43,15.62,2.88,20.41,8.1663
2026-04-08T16:45:00+00:00,9.69,10.3585,16.31,16.56,15.89,2.82,19.84,8.0035
2026-04-08T16:47:30+00:00,9.63,10.2333,16.33,16.73,15.94,2.66,16.11,7.8544
2026-04-08T16:50:00+00:00,9.29,10.0595,14.58,15.03,14.15,2.0,11.49,7.7185
2026-04-08T16:52:30+00:00,8.94,9.8549,12.14,12.53,11.85,1.21,7.63,7.595
2026-04-08T16:55:00+00:00,8.85,9.633,10.09,10.46,9.64,0.68,6.41,7.4834
2026-04-08T16:57:30+00:00,8.81,9.4037,9.17,9.47,8.89,0.54,6.08,7.3827
2026-04-08T17:00:00+00:00,8.61,9.1745,8.81,9.16,8.5,0.52,4.83,7.2922
2026-04-08T17:02:30+00:00,8.59,8.9507,7.93,8.22,7.71,0.6,5.24,7.211
2026-04-08T17:05:00+00:00,8.47,8.736,7.91,8.21,7.65,0.57,5.08,7.1382
2026-04-08T17:07:30+00:00,8.2,8.5329,7.46,7.65,7.31,0.59,4.03,7.0732
2026-04-08T17:10:00+00:00,7.89,8.3427,6.77,7.02,6.57,0.74,3.13,7.0151
2026-04-08T17:12:30+00:00,7.64,8.1663,5.97,6.21,5.77,0.91,2.88,6.9632
2026-04-08T17:15:00+00:00,7.48,8.0035,5.59,5.79,5.38,0.95,3.26,6.917
2026-04-08T17:17:30+00:00,7.1,7.8544,5.52,5.69,5.36,0.9,2.22,6.8758
2026-04-08T17:20:00+00:00,6.65,7.7185,4.73,4.9,4.58,1.05,2.2,6.839
2026-04-08T17:22:30+00:00,6.23,7.595,3.8,3.93,3.68,1.24,2.2,6.8062
2026-04-08T17:25:00+00:00,6.1,7.4834,3.08,3.24,2.95,1.35,2.2,6.7769
2026-04-08T17:27:30+00:00,5.86,7.3827,3.5,3.66,3.38,1.12,2.2,6.7507
2026-04-08T17:30:00+00:00,6.01,7.2922,3.46,3.58,3.37,1.03,4.38,6.7272
2026-04-08T17:32:30+00:00,6.59,7.211,4.76,4.89,4.67,0.56,9.37,6.7062
2026-04-08T17:35:00+00:00,6.78,7.1382,7.32,7.43,7.24,0.3,10.62,6.6873
2026-04-08T17:37:30+00:00,6.77,7.0732,8.15,8.23,8.05,0.56,10.08,6.6703
2026-04-08T17:40:00+00:00,6.51,7.0151,8.01,8.07,7.96,0.51,7.79,6.655
2026-04-08T17:42:30+00:00,6.34,6.9632,6.96,7.04,6.92,0.19,6.54,6.6411
2026-04-08T17:45:00+00:00,6.37,6.917,6.37,6.44,6.33,0.06,6.83,6.6284
2026-04-08T17:47:30+00:00,6.31,6.8758,6.53,6.6,6.49,0.07,6.4,6.6169
2026-04-08T17:50:00+00:00,6.36,6.839,6.34,6.4,6.29,0.06,6.8,6.6063
2026-04-08T17:52:30+00:00,6.29,6.8062,6.53,6.57,6.5,0.07,6.28,6.5965
2026-04-08T17:55:00+00:00,6.07,6.7769,6.27,6.29,6.25,0.03,4.88,6.5875
2026-04-08T17:57:30+00:00,5.96,6.7507,5.56,5.59,5.52,0.23,4.47,6.5792
2026-04-08T18:00:00+00:00,5.96,6.7272,5.27,5.3,5.25,0.29,4.9,6.5714
2026-04-08T18:02:30+00:00,6.03,6.7062,5.43,5.46,5.4,0.23,5.78,6.5641
2026-04-08T18:05:00+00:00,6.11,6.6873,5.83,5.84,5.82,0.09,6.45,6.5572
2026-04-08T18:07:30+00:00,5.9,6.6703,6.18,6.2,6.17,0.03,5.08,6.5172
2026-04-08T18:10:00+00:00,6.06,6.655,5.49,5.51,5.47,0.18,6.44,6.4003
2026-04-08T18:12:30+00:00,6.05,6.6411,6.15,6.17,6.15,0.04,6.35,6.0837
2026-04-08T18:15:00+00:00,5.79,6.6284,6.13,6.15,6.12,0.03,4.65,5.3192
2026-04-08T18:17:30+00:00,6.13,6.6169,5.25,5.26,5.24,0.23,7.25,4.539
2026-04-08T18:20:00+00:00,6.26,6.6063,6.57,6.59,6.56,0.18,7.87,3.3506
2026-04-08T18:22:30+00:00,6.12,6.5965,6.95,6.97,6.94,0.29,6.56,2.7563
2026-04-08T18:25:00+00:00,6.02,6.5875,6.33,6.35,6.33,0.09,5.81,2.2536
2026-04-08T18:27:30+00:00,6.07,6.5792,5.96,5.96,5.95,0.03,6.17,2.2
2026-04-08T18:30:00+00:00,6.15,6.5714,6.13,6.14,6.13,0.02,6.61,2.2
2026-04-08T18:32:30+00:00,6.05,6.5641,6.37,6.38,6.37,0.09,5.86,2.2591
2026-04-08T18:35:00+00:00,5.96,6.5572,6.0,6.0,5.99,0.02,5.24,2.3849
2026-04-08T18:37:30+00:00,5.98,6.5172,2.2,2.2,2.2,0.74,5.55,2.5407
2026-04-08T18:40:00+00:00,5.82,6.4003,2.2,2.2,2.2,0.74,4.63,2.7083
2026-04-08T18:42:30+00:00,6.0,6.0837,2.2,2.2,2.2,0.7,6.14,2.8787
2026-04-08T18:45:00+00:00,6.15,5.3192,2.2,2.2,2.2,0.76,7.14,3.0478
2026-04-08T18:47:30+00:00,5.71,4.539,2.2,2.2,2.2,0.8,3.95,3.2138
2026-04-08T18:50:00+00:00,5.08,3.3506,2.2,2.2,2.2,0.72,2.2,3.3756
2026-04-08T18:52:30+00:00,4.32,2.7563,2.2,2.2,2.2,1.6,2.2,3.5329
2026-04-08T18:55:00+00:00,3.2,2.2536,2.2,2.2,2.2,1.32,2.2,3.6854
2026-04-08T18:57:30+00:00,2.47,2.2,2.2,2.2,2.2,1.05,2.2,3.9849
2026-04-08T19:00:00+00:00,2.05,2.2,2.2,2.2,2.2,0.9,2.2,4.2746
2026-04-08T19:02:30+00:00,1.86,2.2591,2.2,2.2,2.2,0.67,2.2,4.5544
2026-04-08T19:05:00+00:00,1.84,2.3849,2.2,2.2,2.2,0.76,2.2,4.8244
2026-04-08T19:07:30+00:00,1.93,2.5407,2.2,2.2,2.2,0.54,2.2,5.0847
2026-04-08T19:10:00+00:00,2.12,2.7083,2.2,2.2,2.2,0.76,2.6,5.3354
2026-04-08T19:12:30+00:00,2.26,2.8787,2.2,2.2,2.2,0.76,4.49,5.5765
2026-04-08T19:15:00+00:00,2.4,3.0478,2.2,2.2,2.2,0.71,5.74,5.8082
2026-04-08T19:17:30+00:00,2.52,3.2138,2.2,2.2,2.2,0.72,6.37,6.0306
2026-04-08T19:20:00+00:00,2.6,3.3756,2.2,2.2,2.2,0.72,6.48,6.2439
2026-04-08T19:22:30+00:00,2.66,3.5329,2.2,2.2,2.2,0.84,6.2,6.4483
2026-04-08T19:25:00+00:00,2.69,3.6854,2.2,2.2,2.2,0.74,5.65,6.6439
2026-04-08T19:27:30+00:00,2.69,3.9849,2.2,2.2,2.2,0.77,4.97,6.831
2026-04-08T19:30:00+00:00,2.88,4.2746,2.2,2.2,2.2,0.85,5.61,7.0096
2026-04-08T19:32:30+00:00,3.16,4.5544,2.2,2.2,2.2,0.77,6.74,7.1802
2026-04-08T19:35:00+00:00,3.46,4.8244,2.22,2.31,2.2,0.81,7.49,7.3427
2026-04-08T19:37:30+00:00,3.72,5.0847,2.25,2.48,2.2,0.96,7.93,7.4975
2026-04-08T19:40:00+00:00,4.45,5.3354,2.27,2.68,2.2,1.05,11.26,7.6448
2026-04-08T19:42:30+00:00,4.9,5.5765,3.0,5.55,2.2,1.09,12.06,7.7847
2026-04-08T19:45:00+00:00,5.31,5.8082,3.49,5.12,2.2,1.18,12.35,7.9176
2026-04-08T19:47:30+00:00,5.49,6.0306,4.89,7.24,2.75,1.28,11.06,8.0436
2026-04-08T19:50:00+00:00,5.25,6.2439,5.17,7.19,2.2,1.17,7.47,8.1629
2026-04-08T19:52:30+00:00,5.39,6.4483,2.52,3.99,2.2,1.39,7.01,8.2757
2026-04-08T19:55:00+00:00,5.56,6.6439,2.91,4.81,2.2,1.34,6.97,8.3824
2026-04-08T19:57:30+00:00,5.8,6.831,2.79,4.53,2.2,1.44,7.52,8.483
2026-04-08T20:00:00+00:00,5.95,7.0096,3.94,6.34,2.2,1.38,7.45,8.5777
2026-04-08T20:02:30+00:00,6.08,7.1802,3.16,4.95,2.2,1.53,7.32,8.6667
2026-04-08T20:05:00+00:00,6.32,7.3427,3.62,6.2,2.2,1.41,8.07,8.7502
2026-04-08T20:07:30+00:00,6.11,7.4975,4.38,6.84,2.2,1.37,5.7,8.8284
2026-04-08T20:10:00+00:00,6.0,7.6448,3.66,5.47,2.2,1.46,4.53,8.9016
2026-04-08T20:12:30+00:00,6.51,7.7847,3.39,6.03,2.2,1.53,7.95,8.9698
2026-04-08T20:15:00+00:00,6.98,7.9176,4.13,6.2,2.2,1.46,10.39,9.0334
2026-04-08T20:17:30+00:00,7.41,8.0436,5.85,8.96,2.96,1.18,11.88,9.0924
2026-04-08T20:20:00+00:00,7.67,8.1629,6.76,9.28,3.62,1.19,12.1,9.1472
2026-04-08T20:22:30+00:00,7.9,8.2757,7.28,8.81,5.58,1.31,11.98,9.1978
2026-04-08T20:25:00+00:00,7.93,8.3824,7.71,10.61,5.63,1.31,10.82,9.2445
2026-04-08T20:27:30+00:00,7.66,8.483,7.55,9.98,4.52,1.14,7.68,9.2874
2026-04-08T20:30:00+00:00,7.8,8.5777,5.17,7.9,2.71,1.37,8.08,9.3266
2026-04-08T20:32:30+00:00,7.76,8.6667,6.18,8.0,3.81,1.26,7.25,9.3625
2026-04-08T20:35:00+00:00,7.76,8.7502,5.79,8.95,2.96,1.37,6.97,9.395
2026-04-08T20:37:30+00:00,7.95,8.8284,6.11,8.46,3.46,1.25,8.11,9.4244
2026-04-08T20:40:00+00:00,8.09,8.9016,7.08,9.24,4.47,1.0,8.75,9.4508
2026-04-08T20:42:30+00:00,8.2,8.9698,6.82,9.31,4.02,1.17,9.05,9.4744
2026-04-08T20:45:00+00:00,8.08,9.0334,6.97,9.08,4.81,1.15,7.82,9.4953
2026-04-08T20:47:30+00:00,8.3,9.0924,7.03,9.01,4.95,0.99,9.11,9.5136
2026-04-08T20:50:00+00:00,8.54,9.1472,6.95,9.53,5.15,1.13,10.35,9.5295
2026-04-08T20:52:30+00:00,8.9,9.1978,8.37,10.48,5.88,0.98,12.08,9.543
2026-04-08T20:55:00+00:00,8.76,9.2445,9.17,11.77,6.11,0.95,10.17,9.5544
2026-04-08T20:57:30+00:00,8.64,9.2874,8.51,10.58,6.67,0.87,8.72,9.5637
2026-04-08T21:00:00+00:00,9.13,9.3266,7.34,8.98,5.15,0.99,11.74,9.571
2026-04-08T21:02:30+00:00,9.31,9.3625,9.73,11.08,8.14,0.88,12.03,9.5801
2026-04-08T21:05:00+00:00,9.46,9.395,9.64,11.7,7.12,0.88,12.04,9.5822
2026-04-08T21:07:30+00:00,9.5,9.4244,9.59,11.86,7.56,0.85,11.38,9.5827
2026-04-08T21:10:00+00:00,9.29,9.4508,9.62,11.59,7.31,0.87,9.16,9.5817
2026-04-08T21:12:30+00:00,9.21,9.4744,9.11,11.39,6.36,0.85,8.33,9.5794
2026-04-08T21:15:00+00:00,8.56,9.4953,8.76,10.85,5.62,0.82,3.89,9.5757
2026-04-08T21:17:30+00:00,8.32,9.5136,5.31,7.75,3.56,1.55,3.43,9.5709
2026-04-08T21:20:00+00:00,8.35,9.5295,5.4,7.63,3.99,1.42,4.69,9.5649
2026-04-08T21:22:30+00:00,8.58,9.543,5.89,7.83,3.97,1.26,7.26,9.5579
2026-04-08T21:25:00+00:00,8.64,9.5544,7.55,9.36,5.87,0.88,8.17,9.5498
2026-04-08T21:27:30+00:00,8.65,9.5637,7.69,10.12,5.67,0.84,8.56,9.5409
2026-04-08T21:30:00+00:00,8.73,9.571,7.52,8.67,6.3,0.85,9.27,9.531
2026-04-08T21:35:00+00:00,8.57,9.5801,8.03,10.17,6.28,0.77,8.28,9.5204
2026-04-08T21:37:30+00:00,8.66,9.5822,7.84,10.28,5.75,0.74,9.09,9.5091
2026-04-08T21:40:00+00:00,8.53,9.5827,8.99,11.0,7.04,0.85,8.17,9.4971
2026-04-08T21:42:30+00:00,8.34,9.5817,7.75,9.82,5.95,0.77,7.1,9.4844
2026-04-08T21:45:00+00:00,8.03,9.5794,7.5,9.45,5.43,0.68,5.41,9.4712
2026-04-08T21:47:30+00:00,8.25,9.5757,7.13,8.15,5.26,0.68,7.61,9.4574
2026-04-08T21:50:00+00:00,8.69,9.5709,7.98,9.74,6.26,0.69,10.88,9.4432
2026-04-08T21:52:30+00:00,9.09,9.5649,9.56,11.21,7.19,1.0,13.15,9.4285
2026-04-08T21:55:00+00:00,9.39,9.5579,11.08,13.0,9.36,1.31,13.98,9.4135
2026-04-08T21:57:30+00:00,9.39,9.5498,11.34,13.52,9.55,1.37,12.91,9.398
2026-04-08T22:00:00+00:00,9.11,9.5409,11.07,13.14,9.73,1.24,9.96,9.3823
2026-04-08T22:02:30+00:00,9.01,9.531,9.48,11.05,8.25,0.85,8.83,9.3663
2026-04-08T22:05:00+00:00,8.89,9.5204,9.44,10.63,8.19,0.81,7.78,9.35
2026-04-08T22:07:30+00:00,8.82,9.5091,8.76,10.57,6.87,0.71,7.43,9.2369
2026-04-08T22:10:00+00:00,8.96,9.4971,8.45,9.85,7.09,0.67,8.57,9.1269
2026-04-08T22:12:30+00:00,8.83,9.4844,11.83,13.11,10.84,0.67,7.72,9.0197
2026-04-08T22:15:00+00:00,8.74,9.4712,11.3,12.39,10.2,0.62,7.39,8.9154
2026-04-08T22:17:30+00:00,8.53,9.4574,11.05,12.55,9.64,0.64,6.25,8.8139
2026-04-08T22:20:00+00:00,8.55,9.4432,10.0,11.44,9.05,0.63,7.01,8.7152
2026-04-08T22:22:30+00:00,8.59,9.4285,10.41,11.47,9.42,0.63,7.77,8.7107
2026-04-08T22:25:00+00:00,8.31,9.4135,10.79,12.65,9.56,0.66,6.23,8.7062
2026-04-08T22:27:30+00:00,7.89,9.398,7.28,7.28,7.28,0.77,4.05,8.7016
2026-04-08T22:30:00+00:00,7.68,9.3823,6.04,6.04,6.04,0.91,3.79,8.6971
2026-04-08T22:32:30+00:00,7.32,9.3663,5.74,5.74,5.74,0.97,2.82,8.6926
2026-04-08T22:35:00+00:00,7.57,9.35,4.96,4.96,4.96,1.13,5.78,8.6881
2026-04-08T22:37:30+00:00,7.58,9.2369,6.41,6.41,6.41,1.08,6.74,8.6836
2026-04-08T22:40:00+00:00,7.68,9.1269,6.85,6.85,6.85,0.86,8.02,8.6791
2026-04-08T22:42:30+00:00,7.7,9.0197,7.5,7.5,7.5,0.74,8.39,8.6746
2026-04-08T22:45:00+00:00,7.83,8.9154,7.73,7.73,7.73,0.54,9.42,8.6702
2026-04-08T22:47:30+00:00,7.9,8.8139,8.32,8.32,8.32,0.53,9.69,8.6657
2026-04-08T22:50:00+00:00,8.2,8.7152,8.54,8.54,8.54,0.52,11.43,8.6612
2026-04-08T22:52:30+00:00,8.33,8.7107,9.55,9.55,9.55,0.56,11.55,8.6567
2026-04-08T22:55:00+00:00,8.01,8.7062,9.77,9.77,9.77,0.6,8.54,8.6523
2026-04-08T22:57:30+00:00,8.06,8.7016,8.33,8.33,8.33,0.14,8.65,8.6478
2026-04-08T23:00:00+00:00,7.94,8.6971,8.41,8.41,8.41,0.15,7.58,8.6434
2026-04-08T23:02:30+00:00,7.62,8.6926,7.87,7.87,7.87,0.03,5.46,8.6389
2026-04-08T23:05:00+00:00,7.72,8.6881,6.73,6.73,6.73,0.37,6.59,8.6345
2026-04-08T23:07:30+00:00,7.83,8.6836,7.22,7.22,7.22,0.21,7.63,8.6301
2026-04-08T23:10:00+00:00,8.11,8.6791,7.72,7.72,7.72,0.05,9.55,8.6256
